Employee ID,Age,Gender,Years at Company,Job Role,Monthly Income,Work-Life Balance,Job Satisfaction,Performance Rating,Number of Promotions,Overtime,Distance from Home,Education Level,Marital Status,Number of Dependents,Job Level,Company Size,Company Tenure (In Months),Remote Work,Leadership Opportunities,Innovation Opportunities,Company Reputation,Employee Recognition,Attrition,event_timestamp
20849,37,Female,23,Education,5334,Fair,High,Below Average,2,Yes,96.0,Bachelor's Degree,Divorced,1,Mid,Small,59.0,No,No,No,Good,Medium,Stayed,2026-07-29 14:25:14.391678
39273,45,Female,11,Education,5096,Excellent,High,Average,1,No,82.0,Associate Degree,Married,1,Mid,Small,89.0,No,No,No,Good,High,Stayed,2026-07-29 14:25:14.391678
27702,34,Female,17,Media,6312,Good,High,Average,1,No,69.0,Associate Degree,Single,0,Mid,Large,95.0,No,No,No,Excellent,Low,Left,2026-07-29 14:25:14.391678
70904,21,Female,3,Healthcare,8447,Fair,High,High,2,No,53.0,Bachelor's Degree,Married,4,Entry,Small,53.0,No,No,No,Poor,Medium,Left,2026-07-29 14:25:14.391678
46703,59,Female,28,Healthcare,6665,Excellent,Low,High,1,No,29.0,Bachelor's Degree,Divorced,0,Mid,Small,41.0,No,No,Yes,Good,High,Stayed,2026-07-29 14:25:14.391678
29782,35,Female,23,Technology,9311,Excellent,High,Below Average,0,Yes,51.0,Master's Degree,Single,0,Mid,Large,82.0,No,No,Yes,Fair,Medium,Left,2026-07-29 14:25:14.391678
43997,27,Female,10,Healthcare,8876,Good,High,Average,3,No,74.0,Bachelor's Degree,Married,0,Entry,Medium,34.0,No,No,No,Good,Low,Stayed,2026-07-29 14:25:14.391678
74364,36,Male,23,Media,5928,Poor,High,Below Average,0,No,54.0,Master's Degree,Married,0,Mid,Small,84.0,No,No,No,Poor,Low,Left,2026-07-29 14:25:14.391678
25235,47,Female,10,Technology,9408,Fair,Medium,Average,1,No,39.0,Bachelor's Degree,Married,5,Mid,Medium,81.0,No,No,No,Good,High,Stayed,2026-07-29 14:25:14.391678
12910,58,Female,48,Education,4339,Fair,High,Average,0,No,50.0,Bachelor's Degree,Single,4,Senior,Large,112.0,Yes,No,No,Good,Medium,Stayed,2026-07-29 14:25:14.391678
18714,27,Female,1,Education,4415,Poor,Low,High,1,No,66.0,Bachelor's Degree,Divorced,1,Mid,Small,59.0,No,No,No,Fair,High,Left,2026-07-29 14:25:14.391678
27905,38,Male,6,Healthcare,7288,Excellent,High,Average,2,No,31.0,High School,Married,1,Entry,Large,39.0,No,No,Yes,Poor,Low,Stayed,2026-07-29 14:25:14.391678
3834,33,Male,21,Media,5670,Excellent,Very High,Average,0,Yes,31.0,Bachelor's Degree,Married,0,Senior,Small,59.0,No,No,No,Fair,Medium,Stayed,2026-07-29 14:25:14.391678
3698,59,Male,36,Education,4206,Good,High,Low,0,Yes,25.0,Bachelor's Degree,Married,3,Senior,Medium,72.0,No,No,No,Fair,Low,Stayed,2026-07-29 14:25:14.391678
73366,41,Female,24,Healthcare,8334,Fair,Medium,High,1,Yes,51.0,Associate Degree,Married,4,Entry,Small,102.0,No,No,No,Fair,Low,Left,2026-07-29 14:25:14.391678
59042,38,Female,14,Education,5543,Excellent,Very High,Below Average,0,No,98.0,Associate Degree,Single,3,Senior,Medium,50.0,No,No,No,Excellent,Low,Stayed,2026-07-29 14:25:14.391678
44097,20,Male,12,Media,5744,Excellent,High,Below Average,0,No,66.0,Bachelor's Degree,Married,1,Mid,Small,77.0,Yes,No,Yes,Fair,High,Stayed,2026-07-29 14:25:14.391678
2827,51,Male,30,Education,3445,Good,Medium,Average,0,No,14.0,Bachelor's Degree,Married,0,Entry,Small,75.0,No,No,No,Good,Low,Stayed,2026-07-29 14:25:14.391678
52505,46,Male,9,Education,5224,Poor,High,Average,0,No,4.0,High School,Single,1,Entry,Small,17.0,Yes,Yes,Yes,Good,Medium,Stayed,2026-07-29 14:25:14.391678
2528,57,Male,45,Education,4694,Excellent,High,Average,0,No,84.0,Associate Degree,Single,4,Mid,Medium,50.0,No,No,No,Fair,High,Left,2026-07-29 14:25:14.391678
42440,52,Female,5,Technology,10159,Good,Medium,Average,0,No,79.0,Associate Degree,Divorced,3,Mid,Small,20.0,Yes,No,No,Good,High,Left,2026-07-29 14:25:14.391678
61906,57,Male,43,Technology,9129,Good,High,Low,1,No,3.0,Master's Degree,Married,3,Senior,Small,105.0,No,No,No,Poor,High,Stayed,2026-07-29 14:25:14.391678
33092,40,Female,14,Finance,9416,Excellent,High,High,2,No,6.0,PhD,Married,3,Mid,Large,63.0,No,No,No,Poor,Medium,Stayed,2026-07-29 14:25:14.391678
42255,41,Male,20,Technology,7141,Poor,High,Average,0,Yes,9.0,Bachelor's Degree,Married,1,Mid,Large,49.0,Yes,No,No,Fair,Medium,Stayed,2026-07-29 14:25:14.391678
31383,48,Female,39,Education,4541,Good,High,Average,0,No,30.0,Master's Degree,Married,2,Mid,Medium,107.0,No,No,No,Poor,Low,Left,2026-07-29 14:25:14.391678
8271,43,Female,17,Technology,10780,Excellent,High,Average,1,No,32.0,High School,Divorced,3,Mid,Large,44.0,Yes,No,Yes,Fair,Medium,Stayed,2026-07-29 14:25:14.391678
36665,40,Female,19,Technology,6273,Poor,High,Average,0,No,33.0,High School,Married,3,Senior,Medium,23.0,Yes,No,No,Poor,High,Stayed,2026-07-29 14:25:14.391678
28167,34,Male,3,Education,4261,Good,Very High,Below Average,1,Yes,5.0,High School,Single,4,Entry,Small,49.0,No,No,No,Fair,Low,Left,2026-07-29 14:25:14.391678
3483,28,Male,10,Technology,11275,Poor,Very High,Low,0,No,30.0,Associate Degree,Married,0,Mid,Large,42.0,No,No,No,Fair,Low,Left,2026-07-29 14:25:14.391678
8216,59,Male,20,Healthcare,8020,Excellent,Very High,Average,0,Yes,2.0,Bachelor's Degree,Married,1,Mid,Medium,55.0,Yes,No,No,Excellent,Very High,Stayed,2026-07-29 14:25:14.391678
14805,19,Female,11,Technology,10720,Excellent,Very High,Low,0,No,13.0,High School,Married,0,Senior,Small,47.0,No,No,No,Poor,High,Left,2026-07-29 14:25:14.391678
53858,54,Male,44,Healthcare,8853,Good,High,Average,1,Yes,81.0,Bachelor's Degree,Married,3,Senior,Medium,98.0,No,No,No,Poor,High,Stayed,2026-07-29 14:25:14.391678
26167,27,Male,4,Technology,9216,Good,High,High,3,No,99.0,Master's Degree,Married,1,Mid,Small,7.0,No,No,No,Good,Low,Stayed,2026-07-29 14:25:14.391678
57966,18,Male,9,Education,3650,Good,Medium,Average,0,No,40.0,High School,Single,3,Mid,Medium,86.0,Yes,No,No,Fair,Medium,Left,2026-07-29 14:25:14.391678
64911,31,Male,3,Finance,9255,Fair,High,High,2,Yes,14.0,Associate Degree,Married,3,Entry,Medium,19.0,No,No,No,Good,Low,Stayed,2026-07-29 14:25:14.391678
9036,20,Female,12,Education,3815,Excellent,High,Below Average,0,No,9.0,Bachelor's Degree,Single,2,Mid,Medium,88.0,Yes,No,No,Good,Low,Stayed,2026-07-29 14:25:14.391678
43671,47,Female,37,Media,6194,Fair,High,Average,1,No,61.0,Associate Degree,Single,3,Mid,Small,94.0,Yes,No,No,Good,Medium,Stayed,2026-07-29 14:25:14.391678
57825,38,Female,24,Education,3582,Good,High,High,0,No,56.0,Bachelor's Degree,Divorced,1,Mid,Medium,99.0,No,Yes,No,Poor,High,Stayed,2026-07-29 14:25:14.391678
22001,29,Female,9,Media,6269,Good,Very High,Average,0,No,71.0,High School,Single,3,Entry,Medium,58.0,No,No,No,Poor,Low,Left,2026-07-29 14:25:14.391678
41476,43,Female,25,Healthcare,7491,Good,High,Average,3,No,43.0,Master's Degree,Married,1,Mid,Small,29.0,No,No,No,Good,High,Stayed,2026-07-29 14:25:14.391678
20424,50,Male,7,Education,5711,Good,Very High,High,2,Yes,2.0,Associate Degree,Married,6,Entry,Medium,56.0,No,No,No,Good,Medium,Stayed,2026-07-29 14:25:14.391678
1537,44,Male,27,Healthcare,9113,Poor,Medium,Below Average,0,Yes,61.0,Associate Degree,Single,2,Entry,Medium,83.0,Yes,No,No,Good,Low,Stayed,2026-07-29 14:25:14.391678
48855,46,Female,31,Finance,5904,Poor,High,Average,0,No,99.0,Bachelor's Degree,Divorced,0,Entry,Medium,80.0,No,No,No,Good,Low,Stayed,2026-07-29 14:25:14.391678
40489,42,Male,22,Media,5999,Good,High,Below Average,0,No,62.0,Master's Degree,Married,0,Mid,Large,86.0,Yes,No,No,Fair,High,Stayed,2026-07-29 14:25:14.391678
51831,35,Male,25,Finance,8507,Fair,Very High,High,0,No,12.0,Bachelor's Degree,Divorced,1,Entry,Medium,29.0,No,No,Yes,Good,Medium,Left,2026-07-29 14:25:14.391678
6986,49,Female,10,Healthcare,8256,Good,High,Average,2,Yes,66.0,Master's Degree,Single,3,Mid,Medium,69.0,No,No,No,Good,Medium,Left,2026-07-29 14:25:14.391678
44919,46,Male,7,Media,6524,Good,High,Average,1,Yes,71.0,Associate Degree,Married,1,Mid,Small,78.0,No,No,No,Good,Low,Stayed,2026-07-29 14:25:14.391678
74073,29,Female,13,Finance,8196,Good,Very High,Average,3,No,3.0,Bachelor's Degree,Married,0,Entry,Medium,39.0,Yes,No,No,Good,High,Stayed,2026-07-29 14:25:14.391678
46843,41,Male,20,Education,4756,Good,High,Average,1,Yes,23.0,Master's Degree,Married,0,Entry,Small,90.0,No,No,No,Good,Medium,Left,2026-07-29 14:25:14.391678
69814,22,Male,8,Healthcare,9120,Fair,Medium,Average,1,Yes,66.0,High School,Divorced,4,Mid,Medium,41.0,No,No,Yes,Excellent,Medium,Left,2026-07-29 14:25:14.391678
64976,42,Male,4,Healthcare,7133,Excellent,High,Below Average,3,Yes,43.0,Bachelor's Degree,Married,2,Senior,Large,72.0,No,No,No,Fair,High,Stayed,2026-07-29 14:25:14.391678
37840,44,Female,35,Media,5246,Good,High,Average,1,No,45.0,Associate Degree,Married,3,Entry,Small,47.0,No,No,No,Good,High,Stayed,2026-07-29 14:25:14.391678
43235,19,Male,10,Media,5945,Fair,High,Average,0,No,46.0,Associate Degree,Married,0,Mid,Small,56.0,Yes,No,No,Excellent,Medium,Stayed,2026-07-29 14:25:14.391678
14043,27,Female,17,Technology,7270,Good,Very High,High,0,No,17.0,High School,Single,1,Senior,Large,52.0,No,No,No,Good,Medium,Left,2026-07-29 14:25:14.391678
11515,33,Male,19,Education,3842,Fair,High,Average,1,No,62.0,Master's Degree,Married,3,Mid,Medium,32.0,No,No,No,Fair,High,Left,2026-07-29 14:25:14.391678
25928,49,Female,18,Media,6123,Good,Medium,Average,1,No,98.0,Bachelor's Degree,Married,0,Mid,Medium,53.0,No,No,No,Good,Medium,Stayed,2026-07-29 14:25:14.391678
36817,19,Female,8,Technology,10115,Poor,Very High,Low,1,Yes,63.0,High School,Single,1,Mid,Small,11.0,No,No,No,Good,Low,Left,2026-07-29 14:25:14.391678
17785,46,Male,13,Finance,6277,Good,High,Average,2,No,59.0,Bachelor's Degree,Single,1,Entry,Small,71.0,No,No,No,Good,Low,Stayed,2026-07-29 14:25:14.391678
34194,55,Male,20,Finance,10878,Excellent,High,Below Average,2,Yes,4.0,Bachelor's Degree,Divorced,4,Mid,Medium,90.0,No,No,No,Fair,Low,Stayed,2026-07-29 14:25:14.391678
53248,53,Female,6,Healthcare,9210,Good,High,Average,0,Yes,97.0,High School,Single,3,Mid,Small,69.0,No,No,No,Good,Medium,Left,2026-07-29 14:25:14.391678
42860,59,Female,15,Healthcare,8625,Good,High,High,2,Yes,76.0,High School,Married,0,Entry,Medium,94.0,No,No,No,Excellent,High,Left,2026-07-29 14:25:14.391678
2239,48,Female,21,Finance,6100,Fair,High,Low,2,No,85.0,Master's Degree,Married,0,Senior,Medium,22.0,No,No,No,Poor,High,Stayed,2026-07-29 14:25:14.391678
42173,37,Female,11,Technology,10312,Good,Medium,High,2,No,39.0,Bachelor's Degree,Married,1,Entry,Large,58.0,No,No,Yes,Good,High,Stayed,2026-07-29 14:25:14.391678
52848,49,Male,1,Education,3355,Fair,High,High,1,Yes,66.0,Bachelor's Degree,Single,4,Entry,Medium,16.0,No,No,No,Good,High,Stayed,2026-07-29 14:25:14.391678
27597,57,Male,12,Finance,9738,Good,Medium,Average,2,No,88.0,Bachelor's Degree,Married,0,Mid,Small,54.0,Yes,No,No,Good,High,Stayed,2026-07-29 14:25:14.391678
57795,45,Male,26,Technology,12282,Fair,High,Average,1,No,26.0,Associate Degree,Married,1,Entry,Medium,87.0,No,No,No,Fair,Medium,Stayed,2026-07-29 14:25:14.391678
16913,27,Male,8,Healthcare,8621,Good,Very High,Below Average,0,Yes,84.0,High School,Single,1,Entry,Small,68.0,No,No,No,Good,Low,Left,2026-07-29 14:25:14.391678
36375,20,Female,3,Technology,7646,Poor,High,Below Average,1,No,21.0,Bachelor's Degree,Married,0,Mid,Medium,6.0,Yes,No,No,Fair,High,Left,2026-07-29 14:25:14.391678
42276,42,Male,23,Finance,11832,Good,Very High,High,0,No,78.0,Master's Degree,Married,0,Mid,Large,39.0,No,Yes,No,Poor,Low,Left,2026-07-29 14:25:14.391678
53808,30,Male,17,Healthcare,8484,Good,High,Average,0,No,26.0,Bachelor's Degree,Married,1,Entry,Small,26.0,No,No,No,Poor,Low,Stayed,2026-07-29 14:25:14.391678
13470,47,Male,29,Finance,8188,Good,Low,Below Average,0,No,76.0,Bachelor's Degree,Married,2,Mid,Small,73.0,No,No,No,Good,Medium,Left,2026-07-29 14:25:14.391678
43973,42,Female,14,Finance,9916,Poor,High,Average,1,No,89.0,High School,Single,0,Senior,Small,73.0,No,No,No,Poor,High,Stayed,2026-07-29 14:25:14.391678
6109,21,Female,13,Technology,9886,Good,Medium,Average,0,Yes,72.0,Master's Degree,Single,0,Entry,Small,90.0,No,No,Yes,Good,Low,Left,2026-07-29 14:25:14.391678
49869,21,Male,7,Education,4665,Fair,High,Average,0,No,9.0,Master's Degree,Married,3,Mid,Small,62.0,No,No,No,Good,Low,Left,2026-07-29 14:25:14.391678
8530,24,Female,7,Healthcare,6977,Good,Very High,Average,0,Yes,4.0,Bachelor's Degree,Married,0,Mid,Medium,48.0,No,No,Yes,Good,Low,Stayed,2026-07-29 14:25:14.391678
42281,28,Male,16,Media,5895,Good,Very High,High,0,No,11.0,PhD,Divorced,2,Entry,Small,47.0,No,No,No,Good,High,Stayed,2026-07-29 14:25:14.391678
52062,34,Female,23,Healthcare,9413,Good,Very High,Average,4,Yes,31.0,Master's Degree,Married,2,Entry,Large,58.0,No,No,No,Fair,Low,Stayed,2026-07-29 14:25:14.391678
10138,19,Male,11,Technology,11239,Fair,Medium,Below Average,0,No,67.0,High School,Married,3,Senior,Medium,21.0,No,No,No,Good,High,Stayed,2026-07-29 14:25:14.391678
6001,23,Male,1,Finance,11035,Good,High,Average,2,No,95.0,Associate Degree,Single,3,Entry,Medium,73.0,No,No,No,Poor,Medium,Left,2026-07-29 14:25:14.391678
44952,40,Female,31,Education,3926,Excellent,High,High,2,Yes,36.0,Associate Degree,Married,0,Mid,Medium,38.0,No,No,No,Good,Low,Stayed,2026-07-29 14:25:14.391678
26567,45,Female,10,Education,4360,Fair,Very High,Average,0,No,37.0,PhD,Single,3,Mid,Small,75.0,No,No,No,Good,Low,Stayed,2026-07-29 14:25:14.391678
34400,49,Male,34,Technology,9265,Good,High,Below Average,2,No,22.0,High School,Single,2,Entry,Small,86.0,No,No,Yes,Good,Low,Left,2026-07-29 14:25:14.391678
37742,59,Female,49,Technology,9787,Good,High,Average,0,No,94.0,Associate Degree,Single,1,Mid,Medium,71.0,No,No,No,Good,Low,Left,2026-07-29 14:25:14.391678
42076,49,Male,5,Healthcare,9619,Good,High,Average,0,Yes,43.0,Associate Degree,Married,3,Mid,Medium,39.0,Yes,No,No,Good,Medium,Stayed,2026-07-29 14:25:14.391678
58234,35,Male,9,Education,5141,Excellent,High,High,0,No,40.0,Bachelor's Degree,Single,4,Entry,Medium,56.0,No,No,Yes,Poor,High,Stayed,2026-07-29 14:25:14.391678
17733,56,Male,10,Technology,10589,Fair,Very High,Average,0,No,29.0,High School,Married,0,Senior,Medium,19.0,No,No,No,Fair,High,Stayed,2026-07-29 14:25:14.391678
28100,52,Female,14,Education,5552,Good,Very High,Below Average,1,Yes,29.0,Bachelor's Degree,Single,0,Entry,Large,92.0,No,No,No,Fair,High,Left,2026-07-29 14:25:14.391678
61812,33,Male,23,Healthcare,8720,Fair,Medium,Below Average,0,No,3.0,Bachelor's Degree,Divorced,0,Senior,Medium,88.0,Yes,No,No,Good,Low,Stayed,2026-07-29 14:25:14.391678
33825,22,Male,4,Education,2678,Poor,High,High,1,Yes,72.0,High School,Divorced,4,Entry,Small,45.0,No,No,No,Good,High,Left,2026-07-29 14:25:14.391678
74448,36,Female,6,Technology,8902,Good,Low,Average,0,Yes,64.0,Associate Degree,Married,2,Mid,Large,43.0,No,No,No,Excellent,Medium,Left,2026-07-29 14:25:14.391678
1802,29,Female,16,Education,4132,Excellent,Low,High,0,Yes,90.0,Bachelor's Degree,Single,0,Entry,Large,72.0,No,No,No,Good,Medium,Left,2026-07-29 14:25:14.391678
58844,42,Female,9,Technology,7191,Excellent,Medium,Average,1,Yes,43.0,High School,Married,0,Entry,Medium,88.0,Yes,No,Yes,Good,Medium,Stayed,2026-07-29 14:25:14.391678
40457,41,Male,3,Finance,7869,Poor,High,Below Average,0,Yes,2.0,Associate Degree,Married,1,Mid,Medium,71.0,No,No,No,Poor,Low,Stayed,2026-07-29 14:25:14.391678
45132,52,Male,5,Healthcare,7252,Fair,High,Average,0,Yes,56.0,High School,Married,4,Senior,Medium,56.0,No,No,No,Fair,High,Stayed,2026-07-29 14:25:14.391678
27097,40,Female,19,Finance,6438,Fair,Medium,Average,2,No,29.0,Associate Degree,Single,2,Entry,Large,48.0,No,No,No,Fair,Low,Left,2026-07-29 14:25:14.391678
50414,32,Female,21,Media,6176,Fair,Very High,Average,0,No,84.0,Associate Degree,Single,1,Entry,Medium,73.0,No,No,No,Excellent,High,Left,2026-07-29 14:25:14.391678
65226,32,Male,7,Technology,11702,Fair,Very High,High,2,No,97.0,High School,Single,4,Entry,Small,39.0,Yes,No,No,Good,Low,Left,2026-07-29 14:25:14.391678
7118,30,Female,10,Media,5983,Excellent,Medium,Average,2,No,24.0,Associate Degree,Single,0,Senior,Large,23.0,No,Yes,No,Good,High,Stayed,2026-07-29 14:25:14.391678
6400,45,Female,9,Healthcare,9111,Fair,Medium,Low,3,No,9.0,Master's Degree,Married,4,Entry,Medium,56.0,Yes,No,No,Good,High,Stayed,2026-07-29 14:25:14.391678
46193,32,Male,12,Healthcare,10479,Good,High,High,0,No,46.0,High School,Married,0,Mid,Large,78.0,No,No,No,Good,Low,Stayed,2026-07-29 14:25:14.391678
1567,34,Male,5,Finance,11459,Excellent,High,Average,0,No,14.0,Bachelor's Degree,Single,3,Mid,Medium,74.0,No,No,No,Poor,High,Left,2026-07-29 14:25:14.391678
1142,51,Male,22,Media,5628,Fair,Medium,Below Average,0,Yes,1.0,High School,Divorced,0,Entry,Small,100.0,No,No,No,Excellent,Medium,Stayed,2026-07-29 14:25:14.391678
20425,38,Female,26,Media,5606,Fair,Medium,Average,1,No,14.0,Master's Degree,Married,0,Mid,Medium,74.0,No,Yes,No,Good,High,Left,2026-07-29 14:25:14.391678
64063,45,Female,36,Technology,9975,Good,Very High,Average,1,No,43.0,Bachelor's Degree,Single,3,Mid,Medium,53.0,No,No,No,Good,Very High,Left,2026-07-29 14:25:14.391678
23975,18,Female,1,Healthcare,6609,Fair,Very High,Below Average,2,No,40.0,Associate Degree,Married,1,Entry,Medium,47.0,Yes,No,Yes,Good,Medium,Stayed,2026-07-29 14:25:14.391678
30441,25,Male,11,Education,3712,Fair,Very High,Average,1,Yes,7.0,Associate Degree,Married,2,Mid,Small,64.0,Yes,No,No,Poor,Low,Left,2026-07-29 14:25:14.391678
12545,39,Female,13,Technology,8715,Good,Low,Average,0,No,91.0,Bachelor's Degree,Married,1,Entry,Small,68.0,No,No,No,Fair,High,Left,2026-07-29 14:25:14.391678
50153,22,Male,12,Healthcare,8077,Good,High,High,1,Yes,67.0,High School,Married,4,Entry,Small,56.0,No,No,No,Good,Medium,Stayed,2026-07-29 14:25:14.391678
26816,28,Female,14,Finance,7540,Fair,Very High,Average,0,No,18.0,High School,Married,5,Entry,Medium,82.0,No,No,No,Good,Medium,Left,2026-07-29 14:25:14.391678
41364,53,Male,27,Healthcare,7877,Good,High,Average,3,No,91.0,High School,Married,3,Entry,Medium,91.0,Yes,No,No,Fair,Medium,Stayed,2026-07-29 14:25:14.391678
44020,38,Male,6,Healthcare,8295,Good,Very High,Below Average,2,No,41.0,Bachelor's Degree,Married,5,Entry,Medium,75.0,No,No,No,Poor,High,Stayed,2026-07-29 14:25:14.391678
38748,28,Male,3,Healthcare,7319,Excellent,High,Average,2,No,14.0,Bachelor's Degree,Married,2,Senior,Small,20.0,No,No,No,Poor,Low,Stayed,2026-07-29 14:25:14.391678
65309,55,Male,46,Technology,5552,Excellent,High,High,1,No,73.0,Master's Degree,Married,1,Entry,Small,118.0,No,No,No,Poor,Medium,Left,2026-07-29 14:25:14.391678
44833,36,Male,27,Technology,8552,Good,Medium,Below Average,0,Yes,8.0,Bachelor's Degree,Single,1,Entry,Medium,84.0,Yes,Yes,No,Good,Low,Left,2026-07-29 14:25:14.391678
41802,58,Male,24,Finance,7889,Good,High,Average,0,No,23.0,Bachelor's Degree,Married,3,Entry,Medium,37.0,No,No,No,Excellent,High,Stayed,2026-07-29 14:25:14.391678
52322,39,Male,29,Media,5599,Excellent,High,Average,2,No,42.0,High School,Married,2,Mid,Small,64.0,No,No,No,Excellent,Low,Stayed,2026-07-29 14:25:14.391678
54909,42,Male,29,Finance,9397,Good,Very High,Average,0,Yes,64.0,Master's Degree,Divorced,2,Mid,Medium,75.0,No,No,No,Good,Low,Left,2026-07-29 14:25:14.391678
73663,56,Male,48,Finance,6568,Fair,Very High,Average,0,No,38.0,Associate Degree,Married,1,Senior,Small,74.0,No,No,No,Good,Medium,Stayed,2026-07-29 14:25:14.391678
16695,32,Female,17,Healthcare,8800,Poor,High,Average,2,No,8.0,High School,Single,2,Entry,Large,84.0,No,No,No,Good,Low,Left,2026-07-29 14:25:14.391678
59512,59,Male,38,Healthcare,5101,Excellent,Low,High,0,Yes,72.0,Bachelor's Degree,Single,2,Mid,Medium,92.0,No,No,No,Good,Low,Left,2026-07-29 14:25:14.391678
50042,37,Female,17,Technology,10038,Fair,Medium,Average,2,No,40.0,Associate Degree,Married,0,Senior,Small,40.0,No,No,No,Excellent,Low,Stayed,2026-07-29 14:25:14.391678
60619,57,Male,6,Technology,8118,Poor,High,Average,2,No,76.0,High School,Married,1,Mid,Small,82.0,Yes,No,Yes,Good,Low,Left,2026-07-29 14:25:14.391678
11541,33,Female,10,Media,6516,Poor,High,Average,0,Yes,78.0,Bachelor's Degree,Married,1,Mid,Medium,48.0,Yes,No,No,Fair,Medium,Stayed,2026-07-29 14:25:14.391678
7555,29,Male,13,Education,4012,Fair,Very High,Below Average,0,Yes,87.0,Bachelor's Degree,Married,2,Entry,Small,40.0,No,No,No,Fair,Low,Left,2026-07-29 14:25:14.391678
12519,18,Male,5,Healthcare,10248,Good,High,Low,1,No,48.0,PhD,Single,0,Mid,Small,9.0,No,No,No,Good,High,Left,2026-07-29 14:25:14.391678
7442,53,Female,22,Education,4479,Poor,Very High,Average,0,No,41.0,High School,Married,0,Senior,Medium,55.0,No,Yes,No,Good,Low,Stayed,2026-07-29 14:25:14.391678
6725,59,Female,12,Healthcare,7310,Good,Medium,Below Average,0,No,14.0,Bachelor's Degree,Single,0,Mid,Medium,23.0,No,No,No,Good,Low,Stayed,2026-07-29 14:25:14.391678
51511,56,Male,1,Finance,8255,Poor,Low,High,0,No,49.0,Associate Degree,Married,2,Entry,Medium,61.0,No,No,No,Excellent,Medium,Left,2026-07-29 14:25:14.391678
21734,18,Female,7,Finance,7551,Poor,Very High,Average,1,Yes,2.0,Master's Degree,Single,3,Mid,Medium,28.0,No,No,No,Good,Low,Left,2026-07-29 14:25:14.391678
3827,53,Female,6,Media,5391,Fair,Medium,Average,0,No,90.0,Associate Degree,Married,2,Senior,Medium,49.0,No,No,No,Poor,High,Stayed,2026-07-29 14:25:14.391678
43406,53,Male,1,Education,4836,Excellent,High,Average,0,No,27.0,Bachelor's Degree,Married,0,Mid,Medium,16.0,Yes,No,No,Poor,Very High,Stayed,2026-07-29 14:25:14.391678
35265,32,Male,17,Education,3940,Excellent,Very High,Average,0,No,63.0,Associate Degree,Single,4,Mid,Small,26.0,No,No,No,Fair,Medium,Stayed,2026-07-29 14:25:14.391678
7802,57,Male,31,Technology,9638,Good,Very High,Average,0,Yes,31.0,Bachelor's Degree,Married,2,Mid,Large,102.0,No,No,No,Good,Very High,Stayed,2026-07-29 14:25:14.391678
51443,58,Female,26,Media,7350,Good,High,Average,0,No,54.0,Bachelor's Degree,Divorced,0,Mid,Medium,46.0,Yes,No,Yes,Fair,Low,Stayed,2026-07-29 14:25:14.391678
24197,20,Male,5,Finance,7963,Excellent,Very High,Average,0,No,60.0,Master's Degree,Married,0,Entry,Large,68.0,No,No,Yes,Poor,Low,Stayed,2026-07-29 14:25:14.391678
22965,42,Female,31,Education,3922,Good,Very High,High,0,Yes,69.0,Associate Degree,Single,0,Mid,Large,49.0,No,No,No,Good,Low,Left,2026-07-29 14:25:14.391678
10119,48,Male,27,Healthcare,10586,Fair,Medium,Below Average,1,Yes,88.0,Bachelor's Degree,Married,0,Entry,Small,63.0,No,No,No,Good,Low,Stayed,2026-07-29 14:25:14.391678
69416,31,Male,15,Healthcare,8660,Fair,Medium,High,0,No,32.0,Bachelor's Degree,Married,0,Mid,Medium,54.0,No,No,No,Poor,Medium,Left,2026-07-29 14:25:14.391678
18730,29,Female,15,Technology,10331,Fair,High,Low,0,Yes,88.0,Master's Degree,Married,2,Entry,Small,34.0,No,No,No,Good,High,Left,2026-07-29 14:25:14.391678
8198,50,Male,41,Media,5817,Good,Medium,High,0,No,24.0,Bachelor's Degree,Married,0,Mid,Medium,75.0,No,No,No,Poor,Very High,Stayed,2026-07-29 14:25:14.391678
18279,42,Male,8,Technology,9338,Fair,High,Average,0,No,76.0,PhD,Married,1,Mid,Small,68.0,Yes,No,No,Fair,High,Stayed,2026-07-29 14:25:14.391678
18296,51,Female,39,Healthcare,7763,Good,Very High,Average,0,Yes,11.0,High School,Married,0,Mid,Small,112.0,No,No,Yes,Good,Low,Stayed,2026-07-29 14:25:14.391678
35393,58,Male,36,Healthcare,9729,Fair,High,Average,1,No,68.0,High School,Single,4,Mid,Small,63.0,No,No,No,Excellent,High,Left,2026-07-29 14:25:14.391678
57862,22,Female,11,Healthcare,8667,Poor,High,High,0,No,52.0,Associate Degree,Married,2,Senior,Small,57.0,Yes,No,No,Poor,Medium,Left,2026-07-29 14:25:14.391678
69884,57,Male,46,Finance,12991,Poor,High,Average,1,No,59.0,Bachelor's Degree,Single,3,Entry,Medium,102.0,No,No,No,Poor,Low,Left,2026-07-29 14:25:14.391678
70110,38,Female,6,Technology,6506,Good,Medium,High,2,Yes,24.0,High School,Married,3,Senior,Medium,62.0,No,No,No,Good,Low,Stayed,2026-07-29 14:25:14.391678
54618,32,Female,19,Finance,8451,Good,High,High,1,No,35.0,High School,Single,0,Entry,Medium,53.0,No,No,No,Good,High,Stayed,2026-07-29 14:25:14.391678
21202,45,Female,32,Healthcare,7870,Good,High,Average,2,Yes,4.0,Bachelor's Degree,Single,0,Entry,Large,107.0,Yes,No,Yes,Poor,High,Left,2026-07-29 14:25:14.391678
